product_id,product_name,unit,first_sale,last_sale,positive_sales_days,total_quantity,median_positive_quantity,history_days,active_ratio,days_since_last_sale,current_status,segment
13186074,$DANET FUME DANA ROASTBEEF KG,KG,2024-06-12,2025-01-16,19,2.592,0.108,219,0.0867579908675799,551,possibly_inactive,possibly_inactive
13190527,DANET JAMBON DANA 50 G,ADT,2023-03-03,2026-07-21,413,947.0,2.0,1237,0.33387227162489896,0,active,intermittent
13190528,DANET FUME PILIC 60 G,ADT,2023-02-17,2026-07-20,356,911.0,2.0,1250,0.2848,1,active,intermittent
13190530,$DANET KAVURMA FUME 100G,ADT,2023-02-28,2023-12-19,37,43.0,1.0,295,0.12542372881355932,945,possibly_inactive,possibly_inactive
13190531,$DANET SALAM DANA MACAR 250G,ADT,2023-02-19,2024-07-15,77,100.0,1.0,513,0.15009746588693956,736,possibly_inactive,possibly_inactive
13190535,DANET SOSIS DANA UZUN 250 G,ADT,2023-02-18,2026-07-10,242,320.0,1.0,1239,0.19531880548829703,11,active,intermittent
13190536,DANET SOSIS DANA KOKTEYL 250 G,ADT,2023-02-26,2026-07-05,223,287.0,1.0,1226,0.18189233278955955,16,active,intermittent
13190537,DANET SOSIS PILIC UZUN 250G,ADT,2023-02-18,2026-06-23,70,85.0,1.0,1222,0.057283142389525366,28,active,sparse
13190538,DANET SOSIS PILIC KOKTEYL 250G,ADT,2023-02-18,2026-02-20,96,116.0,1.0,1099,0.08735213830755233,151,possibly_inactive,possibly_inactive
13190539,$DANET SOSIS DANA BRATWURST 250G,ADT,2023-03-08,2024-04-13,38,40.0,1.0,403,0.09429280397022333,829,possibly_inactive,possibly_inactive
13190540,$DANET SOSIS DANA FRANKFURTHER 250G,ADT,2023-02-26,2024-02-10,54,67.0,1.0,350,0.15428571428571428,892,possibly_inactive,possibly_inactive
13190582,$DANET FUME HINDI 150G OZEL PKT,ADT,2023-02-17,2025-01-09,47,72.0,1.0,693,0.06782106782106782,558,possibly_inactive,possibly_inactive
13190583,$DANET SUCUK PILIC KANGAL 200G,ADT,2023-03-04,2023-07-04,6,6.0,1.0,123,0.04878048780487805,1113,possibly_inactive,possibly_inactive
13215825,KUZU KOKOREC DOG. 200 G DONUK,ADT,2023-02-25,2026-07-21,940,7796.0,6.0,1243,0.7562349155269509,0,active,continuous
13235960,POLONEZ MINI JAMBON DANA 50 G,ADT,2023-03-18,2026-07-17,664,2274.0,2.0,1218,0.5451559934318555,4,active,continuous
13235961,POLONEZ MINI SALAM DANA 50 G,ADT,2023-03-16,2026-07-15,839,3948.0,3.0,1218,0.6888341543513957,6,active,continuous
13237772,POLONEZ MINI SALAM HINDI 50 G,ADT,2023-04-07,2026-06-22,633,3124.0,3.0,1173,0.5396419437340153,29,active,continuous
13237773,POLONEZ MINI FUME HINDI 50 G,ADT,2023-03-27,2026-07-19,1083,8474.0,6.0,1211,0.8943022295623452,2,active,continuous
13237774,POLONEZ MINI JAMBON HINDI 50 G,ADT,2023-03-18,2026-07-19,606,1682.0,2.0,1220,0.4967213114754098,2,active,intermittent
13244966,POLONEZ CHEF FUME HINDI DILIMLI 500 G,ADT,2023-05-06,2024-08-04,26,32.0,1.0,457,0.05689277899343545,716,possibly_inactive,possibly_inactive
13244967,POLONEZ CHEF JAMBON HINDI DILIMLI 750 G,ADT,2023-06-26,2023-08-05,3,3.0,1.0,41,0.07317073170731707,1081,possibly_inactive,possibly_inactive
13244968,POLONEZ CHEF JAMBON PILIC DILIMLI 750 G,ADT,2023-08-07,2023-08-07,1,1.0,1.0,1,1.0,1079,possibly_inactive,new_short_history
13244988,POLONEZ PASTIRMA CEMENSIZ 100 G SECME,ADT,2023-03-30,2026-03-12,750,14954.0,15.0,1079,0.6950880444856349,131,possibly_inactive,possibly_inactive
13245134,POLONEZ SOSIS DANA BRATWURST 300 G,ADT,2023-04-02,2026-07-17,330,467.0,1.0,1203,0.2743142144638404,4,active,intermittent
13245135,POLONEZ SOSIS DANA FRANKFURTER 350 G,ADT,2023-03-24,2026-07-07,322,462.0,1.0,1202,0.26788685524126454,14,active,intermittent
13245137,POLONEZ PASTIRMA CEMENSIZ 90 G,ADT,2023-03-26,2026-07-17,120,671.0,3.0,1210,0.09917355371900827,4,active,sparse
13245138,POLONEZ SALAM HINDI FISTIKLI 90 G,ADT,2023-03-18,2026-06-09,529,2766.0,4.0,1180,0.4483050847457627,42,active,intermittent
13245139,$POLONEZ SALAM DANA FISTIKLI 90 G,ADT,2023-04-07,2024-03-30,60,103.0,1.0,359,0.1671309192200557,843,possibly_inactive,possibly_inactive
13245140,POLONEZ SOSIS PILIC JUMBO 320 G,ADT,2023-03-16,2026-07-14,448,713.0,1.0,1217,0.36811832374691866,7,active,intermittent
13245157,POLONEZ MINI PASTIRMA CEMENSIZ 75 G,ADT,2023-03-19,2026-07-21,397,994.0,2.0,1221,0.32514332514332517,0,active,intermittent
13267648,ASR KELLE PACA DOGAL CORBA 750 G DNK,ADT,2023-04-22,2026-07-08,427,749.0,1.0,1174,0.3637137989778535,13,active,intermittent
13267649,ASR AYAK PACA DOGAL CORBA 750 G DNK,ADT,2023-04-24,2026-07-21,316,454.0,1.0,1185,0.26666666666666666,0,active,intermittent
13267650,ASR ISKEMBE DOGAL CORBA 750 G DNK,ADT,2023-04-22,2026-06-01,220,274.0,1.0,1137,0.19349164467897978,50,active,intermittent
13268079,BOLCA HINDI KULBASTI 500 G,ADT,2023-04-30,2026-07-21,243,451.0,1.0,1179,0.20610687022900764,0,active,intermittent
13268080,BOLCA HINDI SOTE BUT 500G AKDENIZ SOS,ADT,2023-05-03,2026-06-18,164,245.0,1.0,1143,0.14348206474190725,33,active,intermittent
13268081,BOLCA HINDI SOTE BUT 500 G MEKSIKA SOS,ADT,2023-05-03,2026-01-19,97,133.0,1.0,993,0.09768378650553877,183,possibly_inactive,possibly_inactive
13268083,BOLCA HINDI ALT BUT KEMISIZ 500 G,ADT,2023-04-27,2026-07-21,955,4342.0,4.0,1182,0.8079526226734348,0,active,continuous
13268084,BOLCA HINDI GOGUS DILIMLI 500 G,ADT,2023-04-28,2026-07-18,883,2547.0,2.0,1178,0.7495755517826825,3,active,continuous
13268085,BOLCA HINDI GOGUS SOTE 500 G,ADT,2023-04-27,2026-07-20,821,1919.0,2.0,1181,0.6951735817104149,1,active,continuous
13268102,$BOLCA HINDI DONER 300 G,ADT,2023-05-02,2024-08-11,90,163.0,1.0,468,0.19230769230769232,709,possibly_inactive,possibly_inactive
13269941,NAMET 7/24 SALAM DANA 50 G,ADT,2023-05-12,2026-07-21,1093,8282.0,7.0,1167,0.9365895458440445,0,active,continuous
13286874,PINAR SUCUK DOYUM HINDI DILIMLI 250 G,ADT,2023-06-11,2026-07-21,204,258.0,1.0,1137,0.17941952506596306,0,active,intermittent
13289263,DANET SUCUK FERMENTE VAK. 180 G,ADT,2023-06-17,2026-06-24,97,196.0,1.0,1104,0.08786231884057971,27,active,sparse
13293682,LEZITA PIL.DONER SOSLU 500 G,ADT,2023-07-14,2026-07-21,735,1818.0,2.0,1104,0.6657608695652174,0,active,continuous
13299966,$PINAR SUCUK HINDI 80 G,ADT,2023-06-27,2023-09-25,9,10.0,1.0,91,0.0989010989010989,1030,possibly_inactive,possibly_inactive
13307253,$TORKU SALAM DANA 50 G,ADT,2023-08-01,2024-06-09,92,288.0,3.0,314,0.2929936305732484,772,possibly_inactive,possibly_inactive
13368673,$DANET HAZIR DILIM SALAM DANA 100 G,ADT,2023-10-12,2024-01-11,53,98.0,2.0,92,0.5760869565217391,922,possibly_inactive,possibly_inactive
13368674,$DANET HAZIR DILIM SALAM HINDI 100 G,ADT,2023-10-13,2024-01-22,52,98.0,1.0,102,0.5098039215686274,911,possibly_inactive,possibly_inactive
13368675,$DANET HAZIR DILIM FUME HINDI 100 G,ADT,2023-10-13,2024-01-17,51,98.0,1.0,97,0.5257731958762887,916,possibly_inactive,possibly_inactive
13368676,$DANET HAZIR DILIM FUME PILIC 100 G,ADT,2023-10-13,2024-01-24,42,67.0,1.0,104,0.40384615384615385,909,possibly_inactive,possibly_inactive
13368680,$DANET HAZIR DILIM PASTIRMA 100 G,ADT,2023-10-15,2023-12-20,60,233.0,3.0,67,0.8955223880597015,944,possibly_inactive,possibly_inactive
13368681,$DANET HAZIR DILIM KAVURMA 100 G,ADT,2023-10-17,2024-01-25,67,172.0,2.0,101,0.6633663366336634,908,possibly_inactive,possibly_inactive
13380917,CUMHURIYET PASTIRMA CEMENSIZ 90 G,ADT,2023-09-07,2026-07-21,214,342.0,1.0,1049,0.20400381315538607,0,active,intermittent
13386751,KOFTE SIS 300 G  ADET,ADT,2023-09-09,2026-07-21,988,3927.0,4.0,1047,0.9436485195797517,0,active,continuous
13393980,$ERSAN JAMBON DANA 100 G (HAZIR DILIM),ADT,2023-10-21,2026-05-02,242,343.0,1.0,925,0.2616216216216216,80,active,intermittent
13393981,ERSAN SALAM DANA 100 G (HAZIR DILIM),ADT,2023-10-28,2025-06-08,89,143.0,1.0,590,0.15084745762711865,408,possibly_inactive,possibly_inactive
13409155,BOLEZ P.KOYLUM IZGARA TAVA KG MAP,KG,2025-09-01,2026-07-21,180,500.358,2.4130000000000003,324,0.5555555555555556,0,active,continuous
13409157,BOLEZ P.KOYLUM BAGET KG MAP,KG,2025-09-01,2026-07-21,207,439.95799999999997,1.654,324,0.6388888888888888,0,active,continuous
13414478,ERSAN IMZA DANA KABURGA FUME 100 G,ADT,2023-11-04,2026-07-17,372,686.0,1.0,987,0.3768996960486322,4,active,intermittent
13414479,ERSAN IMZA DANA BACON 100 G,ADT,2023-10-23,2026-06-09,225,333.0,1.0,961,0.23413111342351717,42,active,intermittent
13414481,ERSAN IMZA DANA ROASTBEEF 100 G,ADT,2023-10-26,2026-07-20,259,359.0,1.0,999,0.25925925925925924,1,active,intermittent
13416264,ERSAN IMZA DANA BALKAN KURU ET 100 G,ADT,2023-10-20,2025-11-30,117,162.0,1.0,773,0.15135834411384216,233,possibly_inactive,possibly_inactive
13416267,ERSAN IMZA DANA BRESAOLA 100 G,ADT,2023-12-10,2026-07-05,56,63.0,1.0,939,0.059637912673056445,16,active,sparse
13416268,ERSAN IMZA DANA ANTRIKOT FUME 100 G,ADT,2023-10-26,2026-07-20,265,374.0,1.0,999,0.2652652652652653,1,active,intermittent
13416271,ERSAN SUCUK KASAP FERMENTE 300 G,ADT,2023-10-20,2026-07-18,490,1748.0,2.0,1003,0.4885343968095713,3,active,intermittent
13416285,ERSAN IMZA DANA ITALYAN SALAM 100 G,ADT,2023-10-29,2026-06-28,274,426.0,1.0,974,0.2813141683778234,23,active,intermittent
13416286,$ERSAN DANA FRANKFURTER SOSIS 400 G,ADT,2023-11-12,2024-02-03,17,31.0,1.0,84,0.20238095238095238,899,possibly_inactive,possibly_inactive
13416288,$ERSAN DANA BRATWURST SOSIS 400 G,ADT,2023-11-05,2024-02-07,18,30.0,1.0,95,0.18947368421052632,895,possibly_inactive,possibly_inactive
13448165,PINAR SALAM DANA 50 G FISTIKLI B.DILIM,ADT,2023-11-25,2024-09-08,120,256.0,2.0,289,0.41522491349480967,681,possibly_inactive,possibly_inactive
13448166,PINAR SALAM HINDI 50 G FISTIKLI B.DILIM,ADT,2023-11-21,2026-07-20,271,603.0,2.0,973,0.27852004110996914,1,active,intermittent
13451492,DANET SUCUK DANA FERMENTE 500 G PKT,ADT,2023-11-24,2026-04-25,448,2786.0,3.0,884,0.5067873303167421,87,active,continuous
13461599,POLONEZ SOSIS HINDI SOSIS 220 G,ADT,2024-01-09,2026-07-12,66,85.0,1.0,916,0.07205240174672489,9,active,sparse
13461600,POLONEZ SOSIS DANA 200 G,ADT,2024-01-12,2026-07-19,422,843.0,1.0,920,0.45869565217391306,2,active,intermittent
13461601,$POLONEZ SUCUK DANA 350 G KUVET,ADT,2024-01-27,2024-03-27,22,26.0,1.0,61,0.36065573770491804,846,possibly_inactive,possibly_inactive
13461622,POLONEZ FUME KABURGA ETI 80 G,ADT,2024-01-27,2026-07-21,151,233.0,1.0,907,0.16648291069459759,0,active,intermittent
13461623,POLONEZ MINI FUME ET DANA 50 G,ADT,2024-01-14,2026-07-21,288,748.0,2.0,920,0.3130434782608696,0,active,intermittent
13461624,POLONEZ FUME ET SADE 90 G,ADT,2024-01-29,2025-04-25,77,671.0,3.0,453,0.16997792494481237,452,possibly_inactive,possibly_inactive
13461876,$A.IPEK DANA DONER 200 G,ADT,2025-01-06,2025-08-23,213,1932.0,7.0,230,0.9260869565217391,332,possibly_inactive,possibly_inactive
13487302,DOYFARM PIL.CITIR LOKUM BONFILE 400 G,ADT,2024-01-14,2026-05-12,650,3199.0,4.0,850,0.7647058823529411,70,active,continuous
13515536,PINAR SOSIS HOT DOG DANA 295 G,ADT,2024-01-29,2026-07-19,201,257.0,1.0,903,0.22259136212624583,2,active,intermittent
13525683,$A.IPEK KAVURMA 100 G (HAZIR DILIM),ADT,2024-03-03,2024-05-17,39,912.0,5.0,76,0.5131578947368421,795,possibly_inactive,possibly_inactive
13530026,$A.IPEK PASTIRMA 100 G (DELİST),ADT,2024-02-29,2024-06-07,48,1901.0,6.5,100,0.48,774,possibly_inactive,possibly_inactive
13540045,POLONEZ PASTIRMA CEMENLI 100 G ANTRIKOT,ADT,2024-02-18,2026-02-20,304,1383.0,4.0,734,0.4141689373297003,151,possibly_inactive,possibly_inactive
13652862,$DANET SUCUK FERMENTE 400 G,ADT,2024-06-28,2024-09-15,64,307.0,3.0,80,0.8,674,possibly_inactive,possibly_inactive
13679703,AYDOGDU PEKIN ORDEK KG DONUK,KG,2024-08-06,2026-01-10,105,419.442,2.842,523,0.20076481835564053,192,possibly_inactive,possibly_inactive
13692935,KUZU KUYRUK YAGI 200 G DONUK,ADT,2024-12-10,2026-07-20,345,737.0,2.0,588,0.5867346938775511,1,active,continuous
13730681,PINAR FUME HINDI GURME 150 G,ADT,2024-09-19,2026-07-17,228,356.0,1.0,667,0.34182908545727136,4,active,intermittent
13730702,PINAR FUME HINDI BUT ETLI GURME 110 G,ADT,2024-09-10,2026-07-21,323,485.0,1.0,680,0.475,0,active,intermittent
13730704,PINAR FUME HINDI KARABIBERLI GURME 110 G,ADT,2024-09-13,2026-07-21,191,269.0,1.0,677,0.2821270310192024,0,active,intermittent
13764341,GREENWELL ORGANIK PILIC POSET KG DONUK,KG,2024-09-06,2026-07-15,225,503.812,1.866,678,0.33185840707964603,6,active,intermittent
13765602,YESIL KURE ORGANIK BUTUN PILIC KG,KG,2024-10-15,2026-07-21,271,713.2139999999999,1.998,645,0.4201550387596899,0,active,intermittent
13778082,PINAR SALAM DANA 50 G (BUYUK DILIM),ADT,2024-09-18,2026-07-19,452,1495.0,3.0,670,0.6746268656716418,2,active,continuous
13790920,$MARET DANA DONER 200 G,ADT,2024-10-11,2024-11-27,48,1880.0,37.5,48,1.0,601,possibly_inactive,possibly_inactive
13790921,$DANET SUCUK FERMENTE 300 G,ADT,2024-10-08,2025-02-24,119,838.0,4.0,140,0.85,512,possibly_inactive,possibly_inactive
13814767,POLONEZ SALAM HINDI 90 G,ADT,2024-11-07,2026-05-09,432,3351.0,6.0,549,0.7868852459016393,73,active,continuous
13814944,$POLONEZ DANA FERMENTE KASAP SUCUK 250 G,ADT,2024-11-08,2025-08-13,177,2692.0,4.0,279,0.6344086021505376,342,possibly_inactive,possibly_inactive
13822614,FUMECI ATISTIRMALIK ET CUBUKLARI KG,KG,2024-11-15,2025-12-28,27,6.8709999999999996,0.214,409,0.06601466992665037,205,possibly_inactive,possibly_inactive
13822615,FUMECI KONTRAFILE KURU ET DILIMLI KG,KG,2024-11-15,2026-05-01,84,11.881,0.114,533,0.1575984990619137,81,active,intermittent
13822616,FUMECI DANA COTTO DILIMLI KG,KG,2024-11-16,2026-03-29,37,4.944,0.118,499,0.07414829659318638,114,possibly_inactive,possibly_inactive
13822617,FUMECI DANA BACON DILIMLI KG,KG,2024-11-16,2026-03-31,30,4.084,0.118,501,0.059880239520958084,112,possibly_inactive,possibly_inactive
13822618,FUMECI KUZU COTTO DILIMLI KG,KG,2024-11-15,2025-12-28,24,3.246,0.118,409,0.05867970660146699,205,possibly_inactive,possibly_inactive
13822619,FUMECI ROASTBEEF KARABIBERLI DILIMLI KG,KG,2024-11-15,2026-04-16,39,4.934,0.116,518,0.07528957528957529,96,possibly_inactive,possibly_inactive
13822621,FUMECI FERMENTE ISPANYOL SUCUK KG,KG,2024-12-01,2026-01-24,14,1.854,0.112,420,0.03333333333333333,178,possibly_inactive,possibly_inactive
13829232,$A.IPEK SUCUK DANA 250+180G=430G AV.PKT,ADT,2024-12-13,2025-03-21,80,281.0,3.0,99,0.8080808080808081,487,possibly_inactive,possibly_inactive
13829495,PINAR HINDI FUME JUMBO SOSIS 265 G,ADT,2024-12-26,2025-05-25,34,47.0,1.0,151,0.2251655629139073,422,possibly_inactive,possibly_inactive
13829496,PINAR HINDI FUME CHEDDARLI SOSIS 265 G,ADT,2024-12-21,2026-04-04,72,94.0,1.0,470,0.15319148936170213,108,possibly_inactive,possibly_inactive
13841051,POLONEZ FIT YASAM FUME HINDI 110 G X 2,ADT,2024-12-25,2026-07-21,489,1904.0,3.0,574,0.8519163763066202,0,active,continuous
13864689,BANVIT P.TAB.SIRTLI GOGUS KG,KG,2025-01-13,2025-01-23,8,21.195999999999998,2.161,11,0.7272727272727273,544,possibly_inactive,new_short_history
13912130,SENPILIC P. GOGUS KUSBASI 700 G,ADT,2025-02-17,2025-04-07,39,161.0,3.0,50,0.78,470,possibly_inactive,possibly_inactive
13912131,SENPILIC P. BUT KUSBASI 700 G,ADT,2025-02-17,2025-04-08,42,181.0,4.0,51,0.8235294117647058,469,possibly_inactive,possibly_inactive
13922002,SENPILIC P. JUMBO KANAT 700 G,ADT,2025-02-19,2025-03-21,15,74.0,5.0,31,0.4838709677419355,487,possibly_inactive,possibly_inactive
13922003,SENPILIC P.PARCA BUT KG,KG,2025-02-17,2025-02-27,7,13.996,1.896,11,0.6363636363636364,509,possibly_inactive,new_short_history
13979227,NAMET DANA FERMENTE MANGAL SUCUK 350 GR,ADT,2025-05-07,2026-02-03,100,202.0,1.0,273,0.3663003663003663,168,possibly_inactive,possibly_inactive
13979247,$MARET SUCUK DANA KANGAL ISIL ISLEM KG,KG,2025-04-22,2025-07-05,52,206.75,1.847,75,0.6933333333333334,381,possibly_inactive,possibly_inactive
13983646,EGE CIG. KUZU KOKOREC 200 G (DONUK),ADT,2025-04-24,2026-06-07,90,148.0,1.0,410,0.21951219512195122,44,active,intermittent
13983657,LEZITA P.SOSIS KOKTEYL 500 G,ADT,2025-06-24,2026-07-20,290,678.0,2.0,392,0.7397959183673469,1,active,continuous
13983924,FUMECI SUCUK DANA KANGAL FERMENTE KG,KG,2025-04-29,2026-05-08,21,12.684,0.504,375,0.056,74,active,sparse
13985496,AGSU BILDIRCIN DONUK 4 LU ADET(550-650G),ADT,2025-04-24,2026-07-19,140,242.0,1.0,452,0.30973451327433627,2,active,intermittent
13987826,ALTINKAZ YARIM DONUK KAZ KG,KG,2025-05-06,2026-07-21,40,88.38,2.048,442,0.09049773755656108,0,active,sparse
13999313,POLONEZ SALAM HINDI ETLI 90 G,ADT,2025-06-11,2026-06-25,294,1641.0,4.0,380,0.7736842105263158,26,active,continuous
14043405,A.IPEK SUCUK DANA VALENTINA KG,KG,2026-02-07,2026-05-01,5,2.586,0.432,84,0.05952380952380952,81,active,sparse
14057911,NAMET SUCUK DANA 500 G PKT,ADT,2025-08-06,2026-07-21,145,1140.0,6.0,350,0.4142857142857143,0,active,intermittent
14083585,FUMECI BRATWURST CHEDDARLI SOSIS KG,KG,2025-08-26,2025-09-06,2,0.734,0.367,12,0.16666666666666666,318,possibly_inactive,new_short_history
14092394,FUMECI FRANKFURTER EMMENTALLI SOSIS KG,KG,2025-10-08,2025-10-08,1,0.4,0.4,1,1.0,286,possibly_inactive,new_short_history
14092398,FUMECI FUME HINDI BUT K.BIBERLI DILIMLI,KG,2025-10-20,2025-12-28,3,0.33199999999999996,0.112,70,0.04285714285714286,205,possibly_inactive,possibly_inactive
14096333,OVUN PASTIRMA  ANTRIKOT CEMENSİZ 100 G,ADT,2025-09-28,2026-07-21,112,168.0,1.0,297,0.3771043771043771,0,active,intermittent
14096337,OVUN PASTIRMA BALKAN CEMENSIZ 100 G,ADT,2025-09-05,2026-07-21,181,352.0,2.0,320,0.565625,0,active,continuous
14099339,OVUN ACILI DANA SOSIS 230 G,ADT,2025-10-03,2026-07-18,46,50.0,1.0,289,0.15916955017301038,3,active,intermittent
14099340,OVUN SOSIS DANA WASABI CHEDDAR 230 G,ADT,2025-09-09,2026-07-06,26,27.0,1.0,301,0.08637873754152824,15,active,sparse
14099341,OVUN JALAPENO CHEDDAR DANA SOSIS 230 G,ADT,2025-09-11,2026-07-17,28,29.0,1.0,310,0.09032258064516129,4,active,sparse
14099363,OVUN SOSIS DANA EMMENTAL P. 230 G,ADT,2025-10-27,2026-07-19,44,50.0,1.0,266,0.16541353383458646,2,active,intermittent
14099364,OVUN SALAM DANA SHPEKOV 200 G,ADT,2025-09-07,2026-07-11,56,72.0,1.0,308,0.18181818181818182,10,active,intermittent
14099365,$OVUN SALAM DANA NOSTALJI DRY 80 G,ADT,2025-09-06,2025-11-14,10,11.0,1.0,70,0.14285714285714285,249,possibly_inactive,possibly_inactive
14099366,OVUN SOSIS DANA DEBIRTSIN BALKAN 160 G,ADT,2025-09-11,2026-07-21,51,54.0,1.0,314,0.1624203821656051,0,active,intermittent
14099368,OVUN SOSIS DANA NADENITSA BALKAN 300 G,ADT,2025-09-05,2026-07-04,20,21.0,1.0,303,0.066006600660066,17,active,sparse
14099369,OVUN FUME ET KUZU CAPOCOLLO 80 G,ADT,2025-09-01,2026-06-14,36,42.0,1.0,287,0.1254355400696864,37,active,intermittent
14099370,OVUN SUCUK DANA LUKANKA 100 G,ADT,2025-09-05,2026-07-21,58,67.0,1.0,320,0.18125,0,active,intermittent
14099403,OVUN SUCUK DANA FERMENTE NOSTALJI KG,KG,2025-09-01,2026-07-19,112,101.158,0.705,322,0.34782608695652173,2,active,intermittent
14099455,OVUN FUME DANA KURU ET 80 G,ADT,2025-09-04,2026-07-21,161,264.0,1.0,321,0.5015576323987538,0,active,continuous
14099456,OVUN DANA FERMENTE ET CUBUGU 150 G,ADT,2025-09-10,2026-07-13,53,69.0,1.0,307,0.17263843648208468,8,active,intermittent
14099527,YESIL KURE ORGANIK PILIC BONFILE KG,KG,2025-09-28,2026-01-08,8,12.926,1.439,103,0.07766990291262135,194,possibly_inactive,possibly_inactive
14099528,YESIL KURE ORGANIK PILIC PIRZOLA KG,KG,2025-09-27,2025-10-09,5,7.368,0.75,13,0.38461538461538464,285,possibly_inactive,new_short_history
14099530,YESIL KURE ORGANIK PILIC BAGET KG,KG,2025-09-27,2025-10-09,5,3.71,0.54,13,0.38461538461538464,285,possibly_inactive,new_short_history
14099531,YESIL KURE ORGANIK PILIC KALCALI BUT KG,KG,2025-09-27,2025-10-08,7,11.24,1.096,12,0.5833333333333334,286,possibly_inactive,new_short_history
14105722,DOYFARM P.TUTSULENMIS SOSIS 320 G,ADT,2025-08-22,2026-07-19,27,37.0,1.0,332,0.08132530120481928,2,active,sparse
14107302,ORVITAL ORGANIK CEMENSIZ PASTIRMA 120 G,ADT,2026-01-31,2026-02-28,2,2.0,1.0,29,0.06896551724137931,143,possibly_inactive,new_short_history
14107303,ORVITAL ORGANIK KAVURMA 150 G,ADT,2026-06-20,2026-06-20,1,2.0,2.0,1,1.0,31,active,new_short_history
14107306,ORVITAL ORGANIK DANA DILIMLI SALAM 60 G,ADT,2026-02-06,2026-03-24,9,12.0,1.0,47,0.19148936170212766,119,possibly_inactive,possibly_inactive
14117354,GREENWELL ORGANIK P.BON. 450 G MAP DON.,ADT,2025-10-25,2026-07-15,68,125.0,1.0,264,0.25757575757575757,6,active,intermittent
14117355,GREENWELL ORGANIK P. B.PIR. 450 G MAP D.,ADT,2025-11-08,2026-07-17,60,107.0,2.0,252,0.23809523809523808,4,active,intermittent
14117356,GREENWELL ORGANIK P. BAGET 550 G MAP D.,ADT,2025-10-26,2026-07-17,53,84.0,1.0,265,0.2,4,active,intermittent
14117357,GREENWELL ORGANIK P. K.IZG. 450 G MAP D.,ADT,2025-11-02,2026-07-17,36,67.0,1.0,258,0.13953488372093023,4,active,intermittent
14127384,$POLONEZ SUCUK DANA KUZU FERMENTE KG,KG,2025-09-11,2025-10-03,16,28.704,1.185,23,0.6956521739130435,291,possibly_inactive,new_short_history
14142069,MARET DANA FERMENTE KASAP SUCUK 400 G,ADT,2025-10-05,2026-07-21,171,934.0,2.0,290,0.5896551724137931,0,active,continuous
14146074,A.IPEK DANA DONER 250 G,ADT,2025-10-17,2026-07-18,220,2052.0,6.0,275,0.8,3,active,continuous
14147854,BOLEZ P.KOYLUM BUT INCIK KG MAP,KG,2025-11-07,2026-07-21,177,372.126,1.748,257,0.688715953307393,0,active,continuous
14151138,POLONEZ SALAM HINDI 2X90 G AVANTAJ PKT,ADT,2025-10-30,2026-02-11,102,748.0,6.5,105,0.9714285714285714,160,possibly_inactive,possibly_inactive
14172576,A.IPEK PASTIRMA CEMENSIZ 100 G,ADT,2025-12-23,2026-04-12,100,1438.0,3.0,111,0.9009009009009009,100,possibly_inactive,possibly_inactive
14180681,POLONEZ  FUME ET DANA NUAR 80 G,ADT,2026-01-08,2026-07-19,39,51.0,1.0,193,0.20207253886010362,2,active,intermittent
14183612,POLONEZ  DANA ITALYAN SALAM 80 G,ADT,2026-01-13,2026-07-14,45,67.0,1.0,183,0.2459016393442623,7,active,intermittent
14183613,POLONEZ DANA BRESAOLA 60 G,ADT,2026-02-07,2026-07-18,30,38.0,1.0,162,0.18518518518518517,3,active,intermittent
14183615,POLONEZ DANA FUME ET KONT. 90 G DILIMLI,ADT,2026-01-22,2026-07-20,31,36.0,1.0,180,0.17222222222222222,1,active,intermittent
14183617,POLONEZ FUME ET DANA ANT.90 G DILIMLI,ADT,2026-01-16,2026-06-14,29,38.0,1.0,150,0.19333333333333333,37,active,intermittent
14183620,POLONEZ SUCUK DANA HELLIM P.VE FIS.150 G,ADT,2026-01-31,2026-04-12,11,12.0,1.0,72,0.1527777777777778,100,possibly_inactive,possibly_inactive
14183621,POLONEZ FUME HINDI  BUT BIBERLI 90 G,ADT,2026-01-25,2026-07-17,35,43.0,1.0,174,0.20114942528735633,4,active,intermittent
14183622,POLONEZ FUME HINDI BUT 90 G,ADT,2026-01-10,2026-07-20,49,78.0,1.0,192,0.2552083333333333,1,active,intermittent
14208087,YS PINAR SALAM DANA MACAR 60 G,ADT,2026-02-15,2026-02-15,1,2.0,2.0,1,1.0,156,possibly_inactive,new_short_history
14208088,YS PINAR SALAM HINDI 60 G,ADT,2026-05-31,2026-06-25,2,2.0,1.0,26,0.07692307692307693,26,active,new_short_history
14208089,YS NAMET 7/24 FUME PILIC 50 G,ADT,2026-04-05,2026-07-05,12,15.0,1.0,92,0.13043478260869565,16,active,intermittent
14208096,NAMET ANTRIKOT PASTIRMA 100 G,ADT,2026-03-17,2026-06-08,66,237.0,3.0,84,0.7857142857142857,43,active,continuous
14222165,BANVIT PILIC YAPRAK DONER 500 G,ADT,2026-01-24,2026-02-01,6,9.0,1.0,9,0.6666666666666666,170,possibly_inactive,new_short_history
14265557,APIKOGLU SUCUK DANA KLASIK KG,KG,2026-02-26,2026-06-08,14,7.180000000000001,0.448,103,0.13592233009708737,43,active,intermittent
14265558,APIKOGLU DANA CEVIZLI ET CUBUGU 110 G,ADT,2026-03-05,2026-04-25,7,8.0,1.0,52,0.1346153846153846,87,active,intermittent
