product_id,product_name,unit,first_sale,last_sale,active_sales_days,total_quantity,mean_positive_quantity,median_positive_quantity,max_positive_quantity,history_days,active_ratio,days_since_last_sale,segment
13414479,ERSAN IMZA DANA BACON 100 G,ADT,2023-10-23,2026-06-09,225,333.0,1.48,1.0,5.0,961,0.23413111342351717,42,intermittent
13414481,ERSAN IMZA DANA ROASTBEEF 100 G,ADT,2023-10-26,2026-07-20,259,359.0,1.386100386100386,1.0,8.0,999,0.25925925925925924,1,intermittent
13416264,ERSAN IMZA DANA BALKAN KURU ET 100 G,ADT,2023-10-20,2025-11-30,117,162.0,1.3846153846153846,1.0,5.0,773,0.15135834411384216,233,possibly_inactive
13416267,ERSAN IMZA DANA BRESAOLA 100 G,ADT,2023-12-10,2026-07-05,56,63.0,1.125,1.0,3.0,939,0.059637912673056445,16,sparse
13416268,ERSAN IMZA DANA ANTRIKOT FUME 100 G,ADT,2023-10-26,2026-07-20,265,374.0,1.411320754716981,1.0,9.0,999,0.2652652652652653,1,intermittent
13416271,ERSAN SUCUK KASAP FERMENTE 300 G,ADT,2023-10-20,2026-07-18,490,1748.0,3.5673469387755103,2.0,46.0,1003,0.4885343968095713,3,intermittent
13416285,ERSAN IMZA DANA ITALYAN SALAM 100 G,ADT,2023-10-29,2026-06-28,274,426.0,1.5547445255474452,1.0,5.0,974,0.2813141683778234,23,intermittent
13416286,$ERSAN DANA FRANKFURTER SOSIS 400 G,ADT,2023-11-12,2024-02-03,17,31.0,1.8235294117647058,1.0,5.0,84,0.20238095238095238,899,possibly_inactive
13416288,$ERSAN DANA BRATWURST SOSIS 400 G,ADT,2023-11-05,2024-02-07,18,30.0,1.6666666666666667,1.0,5.0,95,0.18947368421052632,895,possibly_inactive
13448165,PINAR SALAM DANA 50 G FISTIKLI B.DILIM,ADT,2023-11-25,2024-09-08,120,256.0,2.1333333333333333,2.0,9.0,289,0.41522491349480967,681,possibly_inactive
13448166,PINAR SALAM HINDI 50 G FISTIKLI B.DILIM,ADT,2023-11-21,2026-07-20,271,603.0,2.225092250922509,2.0,11.0,973,0.27852004110996914,1,intermittent
13451492,DANET SUCUK DANA FERMENTE 500 G PKT,ADT,2023-11-24,2026-04-25,448,2786.0,6.21875,3.0,120.0,884,0.5067873303167421,87,continuous
13461599,POLONEZ SOSIS HINDI SOSIS 220 G,ADT,2024-01-09,2026-07-12,66,85.0,1.2878787878787878,1.0,3.0,916,0.07205240174672489,9,sparse
13461600,POLONEZ SOSIS DANA 200 G,ADT,2024-01-12,2026-07-19,422,843.0,1.9976303317535544,1.0,8.0,920,0.45869565217391306,2,intermittent
13461601,$POLONEZ SUCUK DANA 350 G KUVET,ADT,2024-01-27,2024-03-27,22,26.0,1.1818181818181819,1.0,3.0,61,0.36065573770491804,846,possibly_inactive
13461622,POLONEZ FUME KABURGA ETI 80 G,ADT,2024-01-27,2026-07-21,151,233.0,1.5430463576158941,1.0,9.0,907,0.16648291069459759,0,intermittent
13461623,POLONEZ MINI FUME ET DANA 50 G,ADT,2024-01-14,2026-07-21,288,748.0,2.5972222222222223,2.0,12.0,920,0.3130434782608696,0,intermittent
13461624,POLONEZ FUME ET SADE 90 G,ADT,2024-01-29,2025-04-25,77,671.0,8.714285714285714,3.0,48.0,453,0.16997792494481237,452,possibly_inactive
13461876,$A.IPEK DANA DONER 200 G,ADT,2025-01-06,2025-08-23,213,1932.0,9.070422535211268,7.0,38.0,230,0.9260869565217391,332,possibly_inactive
13487302,DOYFARM PIL.CITIR LOKUM BONFILE 400 G,ADT,2024-01-14,2026-05-12,650,3199.0,4.921538461538462,4.0,18.0,850,0.7647058823529411,70,continuous
13515536,PINAR SOSIS HOT DOG DANA 295 G,ADT,2024-01-29,2026-07-19,201,257.0,1.2786069651741294,1.0,7.0,903,0.22259136212624583,2,intermittent
13525683,$A.IPEK KAVURMA 100 G (HAZIR DILIM),ADT,2024-03-03,2024-05-17,39,912.0,23.384615384615383,5.0,188.0,76,0.5131578947368421,795,possibly_inactive
13530026,$A.IPEK PASTIRMA 100 G (DELİST),ADT,2024-02-29,2024-06-07,48,1901.0,39.604166666666664,6.5,296.0,100,0.48,774,possibly_inactive
13540045,POLONEZ PASTIRMA CEMENLI 100 G ANTRIKOT,ADT,2024-02-18,2026-02-20,304,1383.0,4.5493421052631575,4.0,16.0,734,0.4141689373297003,151,possibly_inactive
13652862,$DANET SUCUK FERMENTE 400 G,ADT,2024-06-28,2024-09-15,64,307.0,4.796875,3.0,23.0,80,0.8,674,possibly_inactive
13679703,AYDOGDU PEKIN ORDEK KG DONUK,KG,2024-08-06,2026-01-10,105,419.442,3.994685714285714,2.842,21.448,523,0.20076481835564053,192,possibly_inactive
13692935,KUZU KUYRUK YAGI 200 G DONUK,ADT,2024-12-10,2026-07-20,345,737.0,2.136231884057971,2.0,11.0,588,0.5867346938775511,1,continuous
13730681,PINAR FUME HINDI GURME 150 G,ADT,2024-09-19,2026-07-17,228,356.0,1.5614035087719298,1.0,7.0,667,0.34182908545727136,4,intermittent
13730702,PINAR FUME HINDI BUT ETLI GURME 110 G,ADT,2024-09-10,2026-07-21,323,485.0,1.501547987616099,1.0,5.0,680,0.475,0,intermittent
13730704,PINAR FUME HINDI KARABIBERLI GURME 110 G,ADT,2024-09-13,2026-07-21,191,269.0,1.4083769633507854,1.0,5.0,677,0.2821270310192024,0,intermittent
13764341,GREENWELL ORGANIK PILIC POSET KG DONUK,KG,2024-09-06,2026-07-15,225,503.812,2.2391644444444445,1.866,7.098,678,0.33185840707964603,6,intermittent
13765602,YESIL KURE ORGANIK BUTUN PILIC KG,KG,2024-10-15,2026-07-21,271,713.2139999999999,2.6317859778597783,1.998,11.652,645,0.4201550387596899,0,intermittent
13778082,PINAR SALAM DANA 50 G (BUYUK DILIM),ADT,2024-09-18,2026-07-19,452,1495.0,3.3075221238938055,3.0,17.0,670,0.6746268656716418,2,continuous
13790920,$MARET DANA DONER 200 G,ADT,2024-10-11,2024-11-27,48,1880.0,39.166666666666664,37.5,81.0,48,1.0,601,possibly_inactive
13790921,$DANET SUCUK FERMENTE 300 G,ADT,2024-10-08,2025-02-24,119,838.0,7.042016806722689,4.0,50.0,140,0.85,512,possibly_inactive
13814767,POLONEZ SALAM HINDI 90 G,ADT,2024-11-07,2026-05-09,432,3351.0,7.756944444444445,6.0,39.0,549,0.7868852459016393,73,continuous
13814944,$POLONEZ DANA FERMENTE KASAP SUCUK 250 G,ADT,2024-11-08,2025-08-13,177,2692.0,15.209039548022599,4.0,250.0,279,0.6344086021505376,342,possibly_inactive
13822614,FUMECI ATISTIRMALIK ET CUBUKLARI KG,KG,2024-11-15,2025-12-28,27,6.8709999999999996,0.2544814814814815,0.214,0.722,409,0.06601466992665037,205,possibly_inactive
13822615,FUMECI KONTRAFILE KURU ET DILIMLI KG,KG,2024-11-15,2026-05-01,84,11.881,0.1414404761904762,0.114,0.356,533,0.1575984990619137,81,intermittent
13822616,FUMECI DANA COTTO DILIMLI KG,KG,2024-11-16,2026-03-29,37,4.944,0.1336216216216216,0.118,0.336,499,0.07414829659318638,114,possibly_inactive
13822617,FUMECI DANA BACON DILIMLI KG,KG,2024-11-16,2026-03-31,30,4.084,0.13613333333333333,0.118,0.25,501,0.059880239520958084,112,possibly_inactive
13822618,FUMECI KUZU COTTO DILIMLI KG,KG,2024-11-15,2025-12-28,24,3.246,0.13525,0.118,0.3,409,0.05867970660146699,205,possibly_inactive
13822619,FUMECI ROASTBEEF KARABIBERLI DILIMLI KG,KG,2024-11-15,2026-04-16,39,4.934,0.1265128205128205,0.116,0.242,518,0.07528957528957529,96,possibly_inactive
13822621,FUMECI FERMENTE ISPANYOL SUCUK KG,KG,2024-12-01,2026-01-24,14,1.854,0.13242857142857142,0.112,0.218,420,0.03333333333333333,178,possibly_inactive
13829232,$A.IPEK SUCUK DANA 250+180G=430G AV.PKT,ADT,2024-12-13,2025-03-21,80,281.0,3.5125,3.0,10.0,99,0.8080808080808081,487,possibly_inactive
13829495,PINAR HINDI FUME JUMBO SOSIS 265 G,ADT,2024-12-26,2025-05-25,34,47.0,1.3823529411764706,1.0,4.0,151,0.2251655629139073,422,possibly_inactive
13829496,PINAR HINDI FUME CHEDDARLI SOSIS 265 G,ADT,2024-12-21,2026-04-04,72,94.0,1.3055555555555556,1.0,3.0,470,0.15319148936170213,108,possibly_inactive
13841051,POLONEZ FIT YASAM FUME HINDI 110 G X 2,ADT,2024-12-25,2026-07-21,489,1904.0,3.8936605316973414,3.0,29.0,574,0.8519163763066202,0,continuous
13864689,BANVIT P.TAB.SIRTLI GOGUS KG,KG,2025-01-13,2025-01-23,8,21.195999999999998,2.6494999999999997,2.161,7.552,11,0.7272727272727273,544,new_short_history
13912130,SENPILIC P. GOGUS KUSBASI 700 G,ADT,2025-02-17,2025-04-07,39,161.0,4.128205128205129,3.0,14.0,50,0.78,470,possibly_inactive
13912131,SENPILIC P. BUT KUSBASI 700 G,ADT,2025-02-17,2025-04-08,42,181.0,4.309523809523809,4.0,14.0,51,0.8235294117647058,469,possibly_inactive
13922002,SENPILIC P. JUMBO KANAT 700 G,ADT,2025-02-19,2025-03-21,15,74.0,4.933333333333334,5.0,12.0,31,0.4838709677419355,487,possibly_inactive
13922003,SENPILIC P.PARCA BUT KG,KG,2025-02-17,2025-02-27,7,13.996,1.9994285714285716,1.896,3.552,11,0.6363636363636364,509,new_short_history
13979227,NAMET DANA FERMENTE MANGAL SUCUK 350 GR,ADT,2025-05-07,2026-02-03,100,202.0,2.02,1.0,45.0,273,0.3663003663003663,168,possibly_inactive
13979247,$MARET SUCUK DANA KANGAL ISIL ISLEM KG,KG,2025-04-22,2025-07-05,52,206.75,3.9759615384615383,1.847,31.834,75,0.6933333333333334,381,possibly_inactive
13983646,EGE CIG. KUZU KOKOREC 200 G (DONUK),ADT,2025-04-24,2026-06-07,90,148.0,1.6444444444444444,1.0,5.0,410,0.21951219512195122,44,intermittent
13983657,LEZITA P.SOSIS KOKTEYL 500 G,ADT,2025-06-24,2026-07-20,290,678.0,2.3379310344827586,2.0,8.0,392,0.7397959183673469,1,continuous
13983924,FUMECI SUCUK DANA KANGAL FERMENTE KG,KG,2025-04-29,2026-05-08,21,12.684,0.604,0.504,1.02,375,0.056,74,sparse
13985496,AGSU BILDIRCIN DONUK 4 LU ADET(550-650G),ADT,2025-04-24,2026-07-19,140,242.0,1.7285714285714286,1.0,7.0,452,0.30973451327433627,2,intermittent
13987826,ALTINKAZ YARIM DONUK KAZ KG,KG,2025-05-06,2026-07-21,40,88.38,2.2095,2.048,4.25,442,0.09049773755656108,0,sparse
13999313,POLONEZ SALAM HINDI ETLI 90 G,ADT,2025-06-11,2026-06-25,294,1641.0,5.581632653061225,4.0,27.0,380,0.7736842105263158,26,continuous
14043405,A.IPEK SUCUK DANA VALENTINA KG,KG,2026-02-07,2026-05-01,5,2.586,0.5172,0.432,0.858,84,0.05952380952380952,81,sparse
14057911,NAMET SUCUK DANA 500 G PKT,ADT,2025-08-06,2026-07-21,145,1140.0,7.862068965517241,6.0,53.0,350,0.4142857142857143,0,intermittent
14083585,FUMECI BRATWURST CHEDDARLI SOSIS KG,KG,2025-08-26,2025-09-06,2,0.734,0.367,0.367,0.408,12,0.16666666666666666,318,new_short_history
14092394,FUMECI FRANKFURTER EMMENTALLI SOSIS KG,KG,2025-10-08,2025-10-08,1,0.4,0.4,0.4,0.4,1,1.0,286,new_short_history
14092398,FUMECI FUME HINDI BUT K.BIBERLI DILIMLI,KG,2025-10-20,2025-12-28,3,0.33199999999999996,0.11066666666666665,0.112,0.118,70,0.04285714285714286,205,possibly_inactive
14096333,OVUN PASTIRMA  ANTRIKOT CEMENSİZ 100 G,ADT,2025-09-28,2026-07-21,112,168.0,1.5,1.0,4.0,297,0.3771043771043771,0,intermittent
14096337,OVUN PASTIRMA BALKAN CEMENSIZ 100 G,ADT,2025-09-05,2026-07-21,181,352.0,1.9447513812154695,2.0,8.0,320,0.565625,0,continuous
14099339,OVUN ACILI DANA SOSIS 230 G,ADT,2025-10-03,2026-07-18,46,50.0,1.0869565217391304,1.0,2.0,289,0.15916955017301038,3,intermittent
14099340,OVUN SOSIS DANA WASABI CHEDDAR 230 G,ADT,2025-09-09,2026-07-06,26,27.0,1.0384615384615385,1.0,2.0,301,0.08637873754152824,15,sparse
14099341,OVUN JALAPENO CHEDDAR DANA SOSIS 230 G,ADT,2025-09-11,2026-07-17,28,29.0,1.0357142857142858,1.0,2.0,310,0.09032258064516129,4,sparse
14099363,OVUN SOSIS DANA EMMENTAL P. 230 G,ADT,2025-10-27,2026-07-19,44,50.0,1.1363636363636365,1.0,3.0,266,0.16541353383458646,2,intermittent
14099364,OVUN SALAM DANA SHPEKOV 200 G,ADT,2025-09-07,2026-07-11,56,72.0,1.2857142857142858,1.0,3.0,308,0.18181818181818182,10,intermittent
14099365,$OVUN SALAM DANA NOSTALJI DRY 80 G,ADT,2025-09-06,2025-11-14,10,11.0,1.1,1.0,2.0,70,0.14285714285714285,249,possibly_inactive
14099366,OVUN SOSIS DANA DEBIRTSIN BALKAN 160 G,ADT,2025-09-11,2026-07-21,51,54.0,1.0588235294117647,1.0,2.0,314,0.1624203821656051,0,intermittent
14099368,OVUN SOSIS DANA NADENITSA BALKAN 300 G,ADT,2025-09-05,2026-07-04,20,21.0,1.05,1.0,2.0,303,0.066006600660066,17,sparse
14099369,OVUN FUME ET KUZU CAPOCOLLO 80 G,ADT,2025-09-01,2026-06-14,36,42.0,1.1666666666666667,1.0,4.0,287,0.1254355400696864,37,intermittent
14099370,OVUN SUCUK DANA LUKANKA 100 G,ADT,2025-09-05,2026-07-21,58,67.0,1.1551724137931034,1.0,3.0,320,0.18125,0,intermittent
14099403,OVUN SUCUK DANA FERMENTE NOSTALJI KG,KG,2025-09-01,2026-07-19,112,101.158,0.9031964285714286,0.705,2.242,322,0.34782608695652173,2,intermittent
14099455,OVUN FUME DANA KURU ET 80 G,ADT,2025-09-04,2026-07-21,161,264.0,1.639751552795031,1.0,7.0,321,0.5015576323987538,0,continuous
14099456,OVUN DANA FERMENTE ET CUBUGU 150 G,ADT,2025-09-10,2026-07-13,53,69.0,1.3018867924528301,1.0,4.0,307,0.17263843648208468,8,intermittent
14099527,YESIL KURE ORGANIK PILIC BONFILE KG,KG,2025-09-28,2026-01-08,8,12.926,1.61575,1.439,3.428,103,0.07766990291262135,194,possibly_inactive
14099528,YESIL KURE ORGANIK PILIC PIRZOLA KG,KG,2025-09-27,2025-10-09,5,7.368,1.4736,0.75,3.704,13,0.38461538461538464,285,new_short_history
14099530,YESIL KURE ORGANIK PILIC BAGET KG,KG,2025-09-27,2025-10-09,5,3.71,0.742,0.54,1.348,13,0.38461538461538464,285,new_short_history
14099531,YESIL KURE ORGANIK PILIC KALCALI BUT KG,KG,2025-09-27,2025-10-08,7,11.24,1.6057142857142856,1.096,2.836,12,0.5833333333333334,286,new_short_history
14105722,DOYFARM P.TUTSULENMIS SOSIS 320 G,ADT,2025-08-22,2026-07-19,27,37.0,1.3703703703703705,1.0,5.0,332,0.08132530120481928,2,sparse
14107302,ORVITAL ORGANIK CEMENSIZ PASTIRMA 120 G,ADT,2026-01-31,2026-02-28,2,2.0,1.0,1.0,1.0,29,0.06896551724137931,143,new_short_history
14107303,ORVITAL ORGANIK KAVURMA 150 G,ADT,2026-06-20,2026-06-20,1,2.0,2.0,2.0,2.0,1,1.0,31,new_short_history
14107306,ORVITAL ORGANIK DANA DILIMLI SALAM 60 G,ADT,2026-02-06,2026-03-24,9,12.0,1.3333333333333333,1.0,2.0,47,0.19148936170212766,119,possibly_inactive
14117354,GREENWELL ORGANIK P.BON. 450 G MAP DON.,ADT,2025-10-25,2026-07-15,68,125.0,1.838235294117647,1.0,7.0,264,0.25757575757575757,6,intermittent
14117355,GREENWELL ORGANIK P. B.PIR. 450 G MAP D.,ADT,2025-11-08,2026-07-17,60,107.0,1.7833333333333334,2.0,4.0,252,0.23809523809523808,4,intermittent
14117356,GREENWELL ORGANIK P. BAGET 550 G MAP D.,ADT,2025-10-26,2026-07-17,53,84.0,1.5849056603773586,1.0,5.0,265,0.2,4,intermittent
14117357,GREENWELL ORGANIK P. K.IZG. 450 G MAP D.,ADT,2025-11-02,2026-07-17,36,67.0,1.8611111111111112,1.0,8.0,258,0.13953488372093023,4,intermittent
14127384,$POLONEZ SUCUK DANA KUZU FERMENTE KG,KG,2025-09-11,2025-10-03,16,28.704,1.794,1.185,7.77,23,0.6956521739130435,291,new_short_history
14142069,MARET DANA FERMENTE KASAP SUCUK 400 G,ADT,2025-10-05,2026-07-21,171,934.0,5.461988304093567,2.0,58.0,290,0.5896551724137931,0,continuous
14146074,A.IPEK DANA DONER 250 G,ADT,2025-10-17,2026-07-18,220,2052.0,9.327272727272728,6.0,46.0,275,0.8,3,continuous
14147854,BOLEZ P.KOYLUM BUT INCIK KG MAP,KG,2025-11-07,2026-07-21,177,372.126,2.102406779661017,1.748,7.542,257,0.688715953307393,0,continuous
14151138,POLONEZ SALAM HINDI 2X90 G AVANTAJ PKT,ADT,2025-10-30,2026-02-11,102,748.0,7.333333333333333,6.5,20.0,105,0.9714285714285714,160,possibly_inactive
14172576,A.IPEK PASTIRMA CEMENSIZ 100 G,ADT,2025-12-23,2026-04-12,100,1438.0,14.38,3.0,130.0,111,0.9009009009009009,100,possibly_inactive
14180681,POLONEZ  FUME ET DANA NUAR 80 G,ADT,2026-01-08,2026-07-19,39,51.0,1.3076923076923077,1.0,3.0,193,0.20207253886010362,2,intermittent
14183612,POLONEZ  DANA ITALYAN SALAM 80 G,ADT,2026-01-13,2026-07-14,45,67.0,1.488888888888889,1.0,4.0,183,0.2459016393442623,7,intermittent
14183613,POLONEZ DANA BRESAOLA 60 G,ADT,2026-02-07,2026-07-18,30,38.0,1.2666666666666666,1.0,4.0,162,0.18518518518518517,3,intermittent
14183615,POLONEZ DANA FUME ET KONT. 90 G DILIMLI,ADT,2026-01-22,2026-07-20,31,36.0,1.1612903225806452,1.0,4.0,180,0.17222222222222222,1,intermittent
14183617,POLONEZ FUME ET DANA ANT.90 G DILIMLI,ADT,2026-01-16,2026-06-14,29,38.0,1.3103448275862069,1.0,5.0,150,0.19333333333333333,37,intermittent
14183620,POLONEZ SUCUK DANA HELLIM P.VE FIS.150 G,ADT,2026-01-31,2026-04-12,11,12.0,1.0909090909090908,1.0,2.0,72,0.1527777777777778,100,possibly_inactive
14183621,POLONEZ FUME HINDI  BUT BIBERLI 90 G,ADT,2026-01-25,2026-07-17,35,43.0,1.2285714285714286,1.0,3.0,174,0.20114942528735633,4,intermittent
14183622,POLONEZ FUME HINDI BUT 90 G,ADT,2026-01-10,2026-07-20,49,78.0,1.5918367346938775,1.0,8.0,192,0.2552083333333333,1,intermittent
14208087,YS PINAR SALAM DANA MACAR 60 G,ADT,2026-02-15,2026-02-15,1,2.0,2.0,2.0,2.0,1,1.0,156,new_short_history
14208088,YS PINAR SALAM HINDI 60 G,ADT,2026-05-31,2026-06-25,2,2.0,1.0,1.0,1.0,26,0.07692307692307693,26,new_short_history
14208089,YS NAMET 7/24 FUME PILIC 50 G,ADT,2026-04-05,2026-07-05,12,15.0,1.25,1.0,2.0,92,0.13043478260869565,16,intermittent
14208096,NAMET ANTRIKOT PASTIRMA 100 G,ADT,2026-03-17,2026-06-08,66,237.0,3.590909090909091,3.0,12.0,84,0.7857142857142857,43,continuous
14222165,BANVIT PILIC YAPRAK DONER 500 G,ADT,2026-01-24,2026-02-01,6,9.0,1.5,1.0,3.0,9,0.6666666666666666,170,new_short_history
14265557,APIKOGLU SUCUK DANA KLASIK KG,KG,2026-02-26,2026-06-08,14,7.180000000000001,0.5128571428571429,0.448,1.336,103,0.13592233009708737,43,intermittent
14265558,APIKOGLU DANA CEVIZLI ET CUBUGU 110 G,ADT,2026-03-05,2026-04-25,7,8.0,1.1428571428571428,1.0,2.0,52,0.1346153846153846,87,intermittent
14265559,APIKOGLU KAVURMA 100G,ADT,2026-03-21,2026-04-26,2,4.0,2.0,2.0,3.0,37,0.05405405405405406,86,sparse
14265560,APIKOGLU PASTIRMA CEMENSIZ 90 G,ADT,2026-02-28,2026-05-03,10,12.0,1.2,1.0,2.0,65,0.15384615384615385,79,intermittent
14277357,EREN ET FUME  DANA ANT.100 G DILIMLI,ADT,2026-04-20,2026-04-20,1,1.0,1.0,1.0,1.0,1,1.0,92,new_short_history
14277360,EREN ET FUME KABURGA 100 G,ADT,2026-07-10,2026-07-18,2,2.0,1.0,1.0,1.0,9,0.2222222222222222,3,new_short_history
14277382,EREN ET DANA FUME  KONT. 100 G DILIMLI,ADT,2026-03-05,2026-04-11,3,3.0,1.0,1.0,1.0,38,0.07894736842105263,101,possibly_inactive
14277385,EREN ET FUME ROASTBEEF 100 G DILIMLI,ADT,2026-03-17,2026-06-23,6,6.0,1.0,1.0,1.0,99,0.06060606060606061,28,sparse
14277388,EREN ET DANA KURU ET KON. 100 G DILIMLI,ADT,2026-04-26,2026-07-17,6,6.0,1.0,1.0,1.0,83,0.07228915662650602,4,sparse
14277389,EREN ET SUCUK DANA BALKAN 100 G DILIMLI,ADT,2026-03-13,2026-06-27,11,12.0,1.0909090909090908,1.0,2.0,107,0.102803738317757,24,intermittent
14277402,EREN ET DANA SALAM ITALYAN 100 G DILIMLI,ADT,2026-03-28,2026-07-13,12,13.0,1.0833333333333333,1.0,2.0,108,0.1111111111111111,8,intermittent
14277404,EREN ET DANA SALAM K. 100 G DILIMLI,ADT,2026-03-18,2026-05-12,9,9.0,1.0,1.0,1.0,56,0.16071428571428573,70,intermittent
14277405,EREN ETSALAM DANA MACAR 100 G DILIMLI,ADT,2026-03-04,2026-07-21,13,16.0,1.2307692307692308,1.0,3.0,140,0.09285714285714286,0,sparse
14277407,EREN ET SALAM DANA KA. FI. 100 G DILIMLI,ADT,2026-03-15,2026-04-11,3,3.0,1.0,1.0,1.0,28,0.10714285714285714,101,new_short_history
14277408,EREN ET JAMBON DANA 100 G DILIMLI,ADT,2026-03-09,2026-07-05,7,8.0,1.1428571428571428,1.0,2.0,119,0.058823529411764705,16,sparse
14277409,EREN ET PASTIRMA CEMENSIZ 100 G ANTRIKOT,ADT,2026-03-10,2026-07-14,11,14.0,1.2727272727272727,1.0,3.0,127,0.08661417322834646,7,sparse
14277410,EREN ET PASTIRMA CEMENSIZ 100 G KON.,ADT,2026-06-04,2026-06-04,1,2.0,2.0,2.0,2.0,1,1.0,47,new_short_history
14277411,EREN ET KUZU COTTO DILIMLI KG,KG,2026-04-18,2026-04-25,2,0.476,0.238,0.238,0.302,8,0.25,87,new_short_history
14277412,EREN ET DANA  GRAVYERLI SOSIS KG,KG,2026-03-06,2026-03-06,1,0.402,0.402,0.402,0.402,1,1.0,137,new_short_history
14277413,EREN ET DANA ET CUBUKLARI KG,KG,2026-04-17,2026-04-17,1,0.134,0.134,0.134,0.134,1,1.0,95,new_short_history
14295990,POLONEZ  JAMBON PILIC 2x60 G,ADT,2026-03-27,2026-07-21,85,633.0,7.447058823529412,7.0,26.0,117,0.7264957264957265,0,continuous
14312969,PINAR SALAM HINDI 80 G,ADT,2026-05-08,2026-07-21,50,112.0,2.24,2.0,9.0,75,0.6666666666666666,0,continuous
14317427,DOYFARM PIL.CITIR LOKMALIK 300 G,ADT,2026-06-20,2026-07-21,14,33.0,2.357142857142857,2.0,5.0,32,0.4375,0,intermittent
14317428,DOYFARM PIL.CITIR KANAT 400 G,ADT,2026-05-11,2026-07-20,23,44.0,1.9130434782608696,2.0,4.0,71,0.323943661971831,1,intermittent
14317429,DOYFARM PIL. TENDERS 300 G,ADT,2026-05-11,2026-07-21,24,47.0,1.9583333333333333,2.0,7.0,72,0.3333333333333333,0,intermittent
14328815,BANVIT CITIR TAVUK P.300 G,ADT,2026-06-11,2026-07-16,10,13.0,1.3,1.0,2.0,36,0.2777777777777778,5,intermittent
14340065,BANVIT P.KARISIK DONER 500 G,ADT,2026-06-24,2026-07-16,8,10.0,1.25,1.0,2.0,23,0.34782608695652173,5,new_short_history
14340071,POLONEZ SALAM HINDI 75 G,ADT,2026-06-27,2026-07-21,23,124.0,5.391304347826087,5.0,13.0,25,0.92,0,new_short_history
14346169,POLONEZ SUCUK DANA KASAP 300 G,ADT,2026-07-08,2026-07-21,14,171.0,12.214285714285714,3.0,37.0,14,1.0,0,new_short_history
14346215,POLONEZ FUME HINDI 90G X 2,ADT,2026-06-29,2026-07-21,21,69.0,3.2857142857142856,3.0,8.0,23,0.9130434782608695,0,new_short_history
14346217,POLONEZ SUCUK DANA-KUZU 300 G,ADT,2026-06-30,2026-07-17,10,14.0,1.4,1.0,3.0,18,0.5555555555555556,4,new_short_history
14347368,MARET SALAM HINDI 500 G,ADT,2026-07-07,2026-07-19,4,4.0,1.0,1.0,1.0,13,0.3076923076923077,2,new_short_history
76000465,KIYMA CEKME HIZMETI KG,KG,2023-06-28,2026-05-30,19,2716.929,142.99626315789473,63.796,516.585,1068,0.017790262172284643,52,sparse
76000466,KUZU KEMIKLI ET ISLEME HIZMETI KG,KG,2023-06-29,2026-05-30,8,416.865,52.108125,22.703000000000003,187.024,1067,0.007497656982193065,52,sparse
76001114,DANA KEMIKLI ET ISLEME HIZMETI KG,KG,2025-06-06,2026-05-28,4,247.547,61.88675,77.33250000000001,82.946,357,0.011204481792717087,54,sparse
