date,temperature_mean_c,temperature_max_c,precipitation_mm,snowfall_cm,cloud_cover_pct,wind_max_kmh,solar_radiation_mj_m2
2020-04-20,15.5,20.7,0.0,0.0,73.0,11.9,22.44
2020-04-21,12.1,13.1,3.7,0.0,99.0,13.4,5.71
2020-04-22,10.6,12.3,0.1,0.0,93.0,18.1,9.0
2020-04-23,10.7,16.4,0.0,0.0,53.0,18.7,21.61
2020-04-24,12.0,17.7,0.0,0.0,41.0,15.9,25.83
2020-04-25,12.0,17.2,0.0,0.0,24.0,6.9,25.88
2020-04-26,15.0,23.1,0.0,0.0,24.0,10.1,25.39
2020-04-27,16.2,21.0,0.2,0.0,31.0,9.5,23.61
2020-04-28,16.3,22.3,0.0,0.0,4.0,9.4,25.29
2020-04-29,17.1,23.8,0.1,0.0,65.0,8.0,22.15
2020-04-30,17.5,21.6,3.8,0.0,53.0,9.8,20.77
2020-05-01,18.1,23.1,0.5,0.0,44.0,10.3,23.14
2020-05-02,18.7,23.6,0.3,0.0,52.0,8.6,22.99
2020-05-03,16.3,18.1,14.3,0.0,99.0,6.0,11.4
2020-05-04,14.0,14.9,15.3,0.0,99.0,13.2,7.12
2020-05-05,14.6,17.6,4.1,0.0,83.0,6.6,11.35
2020-05-06,16.8,23.3,0.1,0.0,23.0,12.5,24.28
2020-05-07,12.6,15.6,4.4,0.0,72.0,9.5,13.45
2020-05-08,13.7,19.1,0.0,0.0,8.0,12.6,24.88
2020-05-09,15.4,21.0,0.0,0.0,8.0,8.4,27.6
2020-05-10,17.0,25.1,0.0,0.0,17.0,6.1,27.67
2020-05-11,21.4,29.5,0.0,0.0,30.0,9.9,26.9
2020-05-12,23.8,32.4,0.0,0.0,8.0,16.4,27.76
2020-05-13,21.1,25.0,0.0,0.0,1.0,9.6,27.12
2020-05-14,20.9,27.8,0.0,0.0,60.0,6.4,25.56
2020-05-15,25.9,34.1,0.0,0.0,40.0,9.3,26.96
2020-05-16,25.1,30.9,0.0,0.0,43.0,8.8,27.17
2020-05-17,25.0,33.3,0.0,0.0,73.0,7.9,26.62
2020-05-18,24.4,29.5,0.0,0.0,91.0,11.5,25.52
2020-05-19,24.1,31.2,0.0,0.0,36.0,8.9,27.51
2020-05-20,25.1,31.9,0.0,0.0,77.0,7.9,23.75
2020-05-21,22.1,25.3,0.1,0.0,55.0,12.1,23.34
2020-05-22,14.2,17.2,10.8,0.0,73.0,15.5,9.19
2020-05-23,12.5,15.8,1.5,0.0,38.0,13.8,19.47
2020-05-24,14.9,20.0,0.0,0.0,1.0,7.9,29.08
2020-05-25,15.6,18.4,3.3,0.0,44.0,9.7,16.78
2020-05-26,15.9,19.1,0.5,0.0,66.0,12.4,18.13
2020-05-27,14.1,15.2,13.9,0.0,88.0,13.6,10.26
2020-05-28,14.8,18.2,2.0,0.0,65.0,7.6,17.49
2020-05-29,15.9,19.4,4.1,0.0,57.0,10.3,22.5
2020-05-30,17.7,23.1,1.2,0.0,38.0,9.5,25.41
2020-05-31,19.0,24.4,0.0,0.0,40.0,9.8,24.66
2020-06-01,17.5,19.9,3.6,0.0,69.0,7.7,18.84
2020-06-02,16.9,19.9,4.1,0.0,75.0,7.4,20.07
2020-06-03,16.4,19.5,9.6,0.0,49.0,7.4,18.28
2020-06-04,19.7,25.8,1.3,0.0,18.0,10.7,25.84
2020-06-05,22.7,29.4,0.0,0.0,26.0,9.9,29.41
2020-06-06,23.6,30.5,0.0,0.0,56.0,9.0,26.93
2020-06-07,23.5,27.9,0.0,0.0,5.0,10.8,27.87
2020-06-08,22.4,26.5,0.0,0.0,23.0,9.3,27.62
2020-06-09,23.9,29.7,0.0,0.0,29.0,8.0,28.36
2020-06-10,24.0,28.8,1.2,0.0,36.0,8.1,25.72
2020-06-11,22.6,26.5,2.1,0.0,31.0,8.9,24.07
2020-06-12,21.0,25.2,1.4,0.0,50.0,11.3,22.8
2020-06-13,20.3,24.0,1.3,0.0,73.0,10.5,22.82
2020-06-14,21.6,26.6,1.8,0.0,83.0,9.8,17.87
2020-06-15,24.2,28.4,3.5,0.0,51.0,13.5,24.52
2020-06-16,25.1,29.8,0.6,0.0,22.0,9.0,24.87
2020-06-17,24.6,28.9,2.1,0.0,35.0,7.6,23.27
2020-06-18,21.6,24.6,4.5,0.0,72.0,8.5,21.32
2020-06-19,21.4,25.5,4.9,0.0,58.0,8.8,19.6
2020-06-20,24.0,28.1,2.6,0.0,32.0,11.2,25.9
2020-06-21,23.0,28.6,0.1,0.0,22.0,9.7,25.39
2020-06-22,22.9,26.7,0.8,0.0,34.0,6.7,23.62
2020-06-23,21.2,23.7,14.5,0.0,74.0,6.5,17.53
2020-06-24,22.5,26.3,0.1,0.0,23.0,10.4,22.14
2020-06-25,23.4,27.0,0.0,0.0,24.0,12.9,21.17
2020-06-26,23.7,27.8,0.1,0.0,38.0,17.3,19.66
2020-06-27,23.6,29.1,0.0,0.0,14.0,16.3,28.13
2020-06-28,23.7,29.8,0.0,0.0,7.0,15.3,29.22
2020-06-29,24.1,29.0,0.0,0.0,0.0,13.0,29.82
2020-06-30,24.8,29.8,0.0,0.0,1.0,9.0,29.76
2020-07-01,26.5,31.8,0.0,0.0,0.0,13.7,29.21
2020-07-02,26.7,32.3,0.0,0.0,0.0,14.3,29.22
2020-07-03,26.2,31.5,0.0,0.0,2.0,10.4,28.6
2020-07-04,26.4,31.4,0.0,0.0,24.0,13.0,26.78
2020-07-05,26.6,31.6,0.0,0.0,17.0,17.0,26.79
2020-07-06,27.2,33.2,0.0,0.0,28.0,16.5,26.83
2020-07-07,27.0,31.4,0.0,0.0,46.0,10.9,25.98
2020-07-08,23.7,25.3,7.3,0.0,79.0,17.1,9.5
2020-07-09,23.6,27.9,0.0,0.0,36.0,19.5,25.31
2020-07-10,23.0,28.6,0.0,0.0,1.0,18.4,29.2
2020-07-11,24.3,30.3,0.0,0.0,6.0,14.8,28.39
2020-07-12,24.6,29.3,0.0,0.0,32.0,17.7,25.03
2020-07-13,22.7,25.9,0.9,0.0,46.0,17.6,22.3
2020-07-14,22.4,25.6,0.3,0.0,68.0,18.8,19.26
2020-07-15,21.5,24.5,0.0,0.0,77.0,13.4,16.93
2020-07-16,22.3,26.1,0.0,0.0,32.0,15.5,22.94
2020-07-17,22.5,26.9,0.0,0.0,36.0,14.7,21.05
2020-07-18,24.3,30.0,0.0,0.0,19.0,15.0,26.62
2020-07-19,25.1,29.2,0.0,0.0,29.0,11.7,22.74
2020-07-20,24.8,28.6,0.0,0.0,27.0,12.1,23.08
2020-07-21,25.1,29.2,0.0,0.0,21.0,17.3,25.11
2020-07-22,24.5,30.3,0.0,0.0,8.0,18.7,26.63
2020-07-23,25.8,31.7,0.0,0.0,2.0,20.1,28.07
2020-07-24,25.9,31.9,0.0,0.0,8.0,19.5,27.18
2020-07-25,24.6,30.8,0.0,0.0,4.0,14.2,27.53
2020-07-26,25.3,30.0,0.0,0.0,22.0,13.0,26.11
2020-07-27,25.8,30.4,0.0,0.0,6.0,15.6,26.83
2020-07-28,26.5,31.3,0.0,0.0,3.0,17.5,27.05
2020-07-29,27.1,33.7,0.0,0.0,0.0,18.0,27.74
2020-07-30,26.9,32.9,0.0,0.0,0.0,17.3,27.63
2020-07-31,26.3,31.8,0.0,0.0,1.0,15.3,27.4
2020-08-01,27.3,33.1,0.0,0.0,4.0,17.1,26.8
2020-08-02,26.7,31.9,0.0,0.0,9.0,21.1,25.83
2020-08-03,24.9,31.1,0.0,0.0,0.0,17.4,27.36
2020-08-04,25.2,30.5,0.0,0.0,3.0,13.8,26.32
2020-08-05,25.7,31.3,0.0,0.0,9.0,14.6,25.45
2020-08-06,26.4,31.9,0.0,0.0,12.0,11.6,25.51
2020-08-07,27.3,32.7,0.0,0.0,9.0,9.9,24.45
2020-08-08,26.5,30.8,0.0,0.0,58.0,12.3,19.52
2020-08-09,26.8,31.0,0.5,0.0,62.0,19.3,18.88
2020-08-10,26.2,30.6,0.0,0.0,19.0,18.2,21.49
2020-08-11,26.0,31.1,0.0,0.0,20.0,18.2,22.89
2020-08-12,26.0,32.2,0.0,0.0,0.0,18.0,26.24
2020-08-13,26.3,32.0,0.0,0.0,2.0,19.6,25.09
2020-08-14,25.2,30.3,0.0,0.0,1.0,17.7,26.18
2020-08-15,24.0,31.4,0.0,0.0,0.0,17.4,26.11
2020-08-16,23.7,30.0,0.0,0.0,2.0,19.5,25.19
2020-08-17,23.4,29.4,0.0,0.0,3.0,17.7,25.18
2020-08-18,23.9,29.7,0.0,0.0,3.0,14.1,25.11
2020-08-19,24.8,29.9,0.0,0.0,7.0,11.9,24.11
2020-08-20,23.5,26.8,0.2,0.0,20.0,11.4,19.77
2020-08-21,24.1,27.7,0.5,0.0,30.0,14.7,17.14
2020-08-22,26.0,31.6,0.0,0.0,3.0,15.7,23.46
2020-08-23,25.8,31.0,0.0,0.0,4.0,17.7,24.31
2020-08-24,25.4,31.3,0.0,0.0,4.0,15.8,23.47
2020-08-25,25.7,30.4,0.0,0.0,9.0,12.2,23.22
2020-08-26,25.1,29.5,0.0,0.0,21.0,15.9,22.77
2020-08-27,25.0,30.2,0.0,0.0,4.0,13.7,23.82
2020-08-28,26.0,33.4,0.0,0.0,0.0,18.0,24.23
2020-08-29,27.2,36.1,0.0,0.0,0.0,11.6,23.72
2020-08-30,27.3,34.0,0.0,0.0,6.0,10.1,23.04
2020-08-31,26.5,32.1,0.0,0.0,21.0,10.8,22.21
2020-09-01,26.6,33.1,0.0,0.0,9.0,9.1,22.53
2020-09-02,26.8,33.5,0.0,0.0,2.0,9.8,22.69
2020-09-03,27.2,33.8,0.0,0.0,5.0,11.1,22.11
2020-09-04,24.0,27.6,1.8,0.0,51.0,18.6,16.22
2020-09-05,21.9,24.6,2.6,0.0,55.0,13.4,11.75
2020-09-06,22.7,28.0,0.0,0.0,19.0,15.1,17.44
2020-09-07,24.2,30.8,0.0,0.0,1.0,14.4,21.8
2020-09-08,24.5,30.4,0.0,0.0,7.0,17.5,20.3
2020-09-09,25.3,30.9,0.0,0.0,18.0,20.1,17.4
2020-09-10,24.7,30.9,0.0,0.0,10.0,18.0,21.12
2020-09-11,24.6,31.6,0.0,0.0,15.0,18.2,19.98
2020-09-12,24.9,30.9,0.0,0.0,36.0,17.4,19.12
2020-09-13,24.2,28.4,8.5,0.0,55.0,13.8,12.94
2020-09-14,25.0,29.4,0.0,0.0,38.0,16.9,12.74
2020-09-15,25.2,31.0,0.0,0.0,15.0,17.3,19.31
2020-09-16,24.6,31.0,0.0,0.0,17.0,15.3,19.62
2020-09-17,23.6,29.0,0.0,0.0,24.0,9.4,18.54
2020-09-18,24.4,29.4,0.3,0.0,24.0,14.2,16.86
2020-09-19,22.9,26.8,0.0,0.0,35.0,18.8,16.95
2020-09-20,20.4,22.6,2.4,0.0,71.0,14.1,9.64
2020-09-21,21.8,24.9,0.0,0.0,60.0,14.0,10.88
2020-09-22,22.0,27.8,0.0,0.0,24.0,13.4,15.85
2020-09-23,22.1,25.9,0.0,0.0,30.0,8.3,14.46
2020-09-24,23.3,29.8,0.0,0.0,38.0,10.1,17.84
2020-09-25,23.5,27.9,0.0,0.0,48.0,7.5,14.82
2020-09-26,26.3,33.9,0.0,0.0,14.0,13.0,16.6
2020-09-27,25.6,29.6,0.4,0.0,22.0,14.3,15.38
2020-09-28,24.2,32.2,0.0,0.0,17.0,8.9,17.82
2020-09-29,24.0,30.1,5.6,0.0,27.0,11.1,13.27
2020-09-30,19.0,21.6,1.3,0.0,40.0,8.7,11.25
2020-10-01,18.7,23.6,0.0,0.0,33.0,10.2,14.41
2020-10-02,19.9,26.1,0.0,0.0,6.0,7.4,17.51
2020-10-03,20.8,28.0,0.0,0.0,24.0,7.1,17.43
2020-10-04,22.3,31.1,0.0,0.0,1.0,6.6,17.11
2020-10-05,24.9,35.2,0.0,0.0,27.0,7.9,16.03
2020-10-06,26.4,34.0,0.0,0.0,22.0,6.5,16.39
2020-10-07,26.2,32.1,0.2,0.0,67.0,6.9,14.75
2020-10-08,22.8,26.9,6.9,0.0,97.0,9.3,5.11
2020-10-09,18.4,21.4,18.1,0.0,75.0,7.4,10.65
2020-10-10,17.8,21.1,3.7,0.0,45.0,8.9,10.83
2020-10-11,18.5,24.7,0.0,0.0,2.0,7.7,15.82
2020-10-12,20.1,26.3,0.0,0.0,51.0,6.8,14.52
2020-10-13,21.8,31.0,0.6,0.0,30.0,13.4,14.43
2020-10-14,21.3,25.6,0.3,0.0,30.0,12.7,11.96
2020-10-15,19.6,26.0,0.0,0.0,5.0,8.4,14.18
2020-10-16,20.5,28.4,0.0,0.0,23.0,7.6,15.06
2020-10-17,21.6,28.2,0.0,0.0,64.0,12.0,10.25
2020-10-18,19.1,21.9,12.1,0.0,94.0,6.5,6.64
2020-10-19,16.7,17.8,7.8,0.0,94.0,11.6,3.57
2020-10-20,16.5,18.0,0.5,0.0,84.0,11.3,3.33
2020-10-21,18.3,22.8,0.0,0.0,61.0,15.6,9.17
2020-10-22,18.1,24.0,0.0,0.0,6.0,8.0,13.03
2020-10-23,18.9,23.8,0.0,0.0,5.0,6.2,13.19
2020-10-24,18.9,24.8,0.0,0.0,9.0,4.8,13.09
2020-10-25,19.8,26.4,0.0,0.0,54.0,6.6,11.41
2020-10-26,18.6,22.6,0.0,0.0,14.0,8.4,12.18
2020-10-27,18.0,23.6,0.0,0.0,26.0,9.4,12.06
2020-10-28,18.6,22.8,0.9,0.0,75.0,7.4,8.24
2020-10-29,17.9,19.6,11.7,0.0,52.0,9.0,9.38
2020-10-30,15.9,18.9,23.5,0.0,55.0,12.2,8.51
2020-10-31,13.1,15.8,4.4,0.0,53.0,9.1,5.68
2020-11-01,11.8,14.6,2.3,0.0,47.0,9.6,9.29
2020-11-02,10.9,17.4,0.0,0.0,2.0,5.6,12.41
2020-11-03,12.2,16.3,1.6,0.0,66.0,5.1,10.38
2020-11-04,14.1,15.8,7.1,0.0,79.0,10.0,5.9
2020-11-05,14.8,16.5,1.7,0.0,73.0,9.7,5.87
2020-11-06,15.5,16.3,0.8,0.0,87.0,14.8,4.65
2020-11-07,13.9,16.0,0.3,0.0,62.0,14.4,7.82
2020-11-08,12.9,18.9,0.0,0.0,1.0,12.8,11.62
2020-11-09,13.0,19.4,0.0,0.0,1.0,8.1,11.38
2020-11-10,14.1,17.7,0.0,0.0,62.0,15.0,6.4
2020-11-11,14.8,18.0,0.0,0.0,75.0,12.6,7.24
2020-11-12,13.7,18.4,0.0,0.0,45.0,9.5,10.07
2020-11-13,12.4,16.8,0.4,0.0,20.0,6.4,9.73
2020-11-14,12.5,13.0,8.6,0.0,80.0,7.9,2.58
2020-11-15,12.6,14.9,0.0,0.0,54.0,8.8,6.22
2020-11-16,11.2,15.6,0.0,0.0,42.0,6.2,9.08
2020-11-17,11.3,16.5,0.0,0.0,11.0,7.0,9.54
2020-11-18,10.7,14.5,0.2,0.0,76.0,9.5,5.59
2020-11-19,12.3,13.6,0.3,0.0,95.0,18.6,5.59
2020-11-20,10.2,13.2,0.0,0.0,31.0,15.5,8.73
2020-11-21,10.0,13.8,0.0,0.0,51.0,13.3,6.96
2020-11-22,9.7,13.2,0.0,0.0,64.0,14.0,5.31
2020-11-23,8.8,15.1,0.0,0.0,12.0,7.3,9.82
2020-11-24,9.0,13.1,0.0,0.0,47.0,12.7,8.38
2020-11-25,10.6,13.7,0.1,0.0,61.0,16.8,5.4
2020-11-26,8.5,14.4,0.0,0.0,9.0,11.5,9.06
2020-11-27,8.6,16.6,0.0,0.0,0.0,10.2,9.66
2020-11-28,8.6,17.4,0.0,0.0,0.0,8.4,9.66
2020-11-29,8.7,16.7,0.0,0.0,83.0,9.0,7.24
2020-11-30,10.2,16.5,0.1,0.0,87.0,8.9,8.52
2020-12-01,9.2,10.5,4.1,0.0,100.0,8.4,1.49
2020-12-02,8.6,9.6,0.0,0.0,92.0,7.7,2.47
2020-12-03,9.3,13.6,0.0,0.0,34.0,6.2,8.19
2020-12-04,11.0,18.0,0.0,0.0,18.0,8.0,8.57
2020-12-05,10.9,17.5,0.0,0.0,8.0,5.5,8.4
2020-12-06,10.4,16.5,0.0,0.0,2.0,6.9,8.33
2020-12-07,10.2,16.1,1.2,0.0,46.0,8.1,7.32
2020-12-08,12.3,16.4,1.4,0.0,35.0,10.5,6.97
2020-12-09,11.3,17.6,0.0,0.0,50.0,8.9,7.57
2020-12-10,14.2,18.9,0.0,0.0,79.0,11.5,6.24
2020-12-11,13.6,16.9,4.0,0.0,75.0,12.8,7.21
2020-12-12,12.6,15.7,2.5,0.0,93.0,10.0,3.16
2020-12-13,14.4,17.0,3.1,0.0,99.0,9.6,2.97
2020-12-14,14.0,15.1,5.0,0.0,100.0,8.9,2.65
2020-12-15,11.7,13.5,9.2,0.0,100.0,10.6,0.84
2020-12-16,10.4,11.1,0.0,0.0,93.0,6.9,2.65
2020-12-17,10.2,12.7,0.0,0.0,50.0,5.4,6.65
2020-12-18,10.0,10.5,0.3,0.0,92.0,6.0,2.94
2020-12-19,9.2,11.6,0.0,0.0,70.0,7.2,3.94
2020-12-20,7.2,11.7,0.0,0.0,61.0,6.6,6.9
2020-12-21,8.4,10.2,0.0,0.0,98.0,7.6,2.59
2020-12-22,8.2,9.2,0.0,0.0,63.0,9.3,5.32
2020-12-23,7.0,8.9,0.0,0.0,64.0,4.8,4.45
2020-12-24,9.9,14.9,0.0,0.0,49.0,7.4,7.63
2020-12-25,11.6,18.3,0.0,0.0,35.0,11.9,7.73
2020-12-26,15.1,19.7,0.0,0.0,95.0,11.6,7.01
2020-12-27,13.6,19.0,0.0,0.0,68.0,8.2,6.66
2020-12-28,13.0,14.9,0.7,0.0,62.0,9.7,5.08
2020-12-29,13.0,18.6,0.0,0.0,18.0,10.5,8.28
2020-12-30,12.5,19.3,0.0,0.0,13.0,10.5,8.53
2020-12-31,12.2,18.7,0.0,0.0,35.0,8.8,7.46
2021-01-01,11.6,14.8,2.5,0.0,41.0,8.3,4.34
2021-01-02,10.2,16.5,0.0,0.0,16.0,8.4,8.49
2021-01-03,10.1,15.9,0.0,0.0,73.0,8.8,5.55
2021-01-04,11.4,17.4,0.0,0.0,71.0,10.9,7.05
2021-01-05,13.7,16.9,2.1,0.0,40.0,13.4,8.07
2021-01-06,9.4,15.1,0.0,0.0,51.0,7.6,7.08
2021-01-07,10.7,16.7,0.0,0.0,86.0,13.6,7.95
2021-01-08,14.4,20.6,0.9,0.0,75.0,13.4,8.4
2021-01-09,14.3,16.3,6.3,0.0,87.0,11.4,3.72
2021-01-10,13.6,14.3,13.8,0.0,96.0,7.1,1.71
2021-01-11,17.0,22.6,0.0,0.0,99.0,12.1,7.73
2021-01-12,17.1,22.0,10.0,0.0,89.0,8.6,6.22
2021-01-13,8.0,14.2,29.8,0.0,97.0,12.8,1.62
2021-01-14,5.0,6.9,6.7,0.35,84.0,8.8,3.14
2021-01-15,2.6,3.8,8.0,4.97,80.0,10.2,5.72
2021-01-16,-0.2,2.6,8.3,5.18,96.0,10.5,3.57
2021-01-17,1.0,2.0,16.4,11.27,98.0,11.1,4.03
2021-01-18,-1.5,0.9,2.2,1.75,52.0,6.9,9.08
2021-01-19,-3.7,1.4,0.0,0.0,42.0,9.4,10.02
2021-01-20,-1.4,4.2,0.0,0.0,32.0,9.0,10.8
2021-01-21,2.7,8.6,0.0,0.0,43.0,11.4,10.03
2021-01-22,8.5,14.3,0.0,0.0,65.0,11.2,9.94
2021-01-23,11.0,15.7,0.0,0.0,57.0,10.4,9.86
2021-01-24,12.2,15.1,2.4,0.0,62.0,16.5,6.85
2021-01-25,12.6,15.1,3.3,0.0,88.0,15.1,5.66
2021-01-26,13.8,16.4,0.7,0.0,93.0,13.9,6.76
2021-01-27,7.0,13.4,23.6,8.89,100.0,16.5,1.62
2021-01-28,2.2,3.6,7.9,5.46,78.0,9.4,8.9
2021-01-29,2.3,8.1,0.0,0.0,51.0,12.6,11.57
2021-01-30,8.1,11.6,11.4,0.0,100.0,13.4,4.82
2021-01-31,9.6,16.1,0.3,0.0,74.0,10.6,11.12
2021-02-01,15.5,20.8,0.0,0.0,96.0,14.4,10.18
2021-02-02,13.1,16.1,4.5,0.0,90.0,9.2,7.08
2021-02-03,12.7,17.6,1.4,0.0,67.0,7.3,9.4
2021-02-04,11.9,19.0,0.0,0.0,6.0,11.7,12.05
2021-02-05,11.6,17.8,0.0,0.0,4.0,7.9,11.69
2021-02-06,12.2,19.3,0.0,0.0,14.0,8.7,12.25
2021-02-07,13.1,20.3,0.0,0.0,68.0,9.2,12.19
2021-02-08,17.7,23.9,0.0,0.0,80.0,15.3,10.08
2021-02-09,17.1,20.0,2.1,0.0,41.0,18.2,10.18
2021-02-10,14.9,18.8,1.8,0.0,55.0,17.1,10.35
2021-02-11,14.8,21.2,0.0,0.0,42.0,11.8,12.39
2021-02-12,6.7,13.4,10.4,2.17,83.0,15.6,4.76
2021-02-13,2.6,5.0,0.5,0.35,79.0,10.6,9.4
2021-02-14,1.0,1.7,19.7,13.51,99.0,13.2,3.87
2021-02-15,1.9,2.7,14.4,9.45,94.0,15.5,7.29
2021-02-16,0.9,2.0,6.6,4.69,72.0,20.3,10.56
2021-02-17,1.5,3.6,1.6,1.4,68.0,11.8,12.06
2021-02-18,1.0,3.8,4.6,2.31,94.0,10.0,6.43
2021-02-19,4.2,5.3,0.6,0.0,74.0,6.5,7.4
2021-02-20,3.0,6.9,0.0,0.0,89.0,7.5,11.65
2021-02-21,4.9,11.2,0.0,0.0,32.0,9.9,15.96
2021-02-22,6.6,12.7,0.0,0.0,37.0,5.0,15.46
2021-02-23,8.0,15.6,0.0,0.0,2.0,5.2,15.21
2021-02-24,7.5,11.2,0.0,0.0,44.0,10.2,13.26
2021-02-25,8.3,11.6,0.0,0.0,62.0,12.5,9.3
2021-02-26,8.6,15.2,0.0,0.0,5.0,8.1,16.01
2021-02-27,8.8,16.3,0.0,0.0,2.0,5.2,16.22
2021-02-28,7.7,9.5,0.7,0.0,45.0,14.0,8.41
2021-03-01,6.4,11.3,0.4,0.0,23.0,10.8,16.68
2021-03-02,6.5,7.9,5.5,0.0,89.0,11.9,10.96
2021-03-03,7.3,10.8,0.0,0.0,55.0,12.1,14.07
2021-03-04,7.5,13.3,0.0,0.0,34.0,5.5,16.52
2021-03-05,10.2,20.1,0.0,0.0,4.0,10.7,18.21
2021-03-06,10.2,14.0,8.7,0.0,98.0,11.6,6.61
2021-03-07,6.5,8.2,3.0,0.0,95.0,12.5,8.08
2021-03-08,6.2,11.1,0.0,0.0,45.0,7.2,15.81
2021-03-09,8.5,15.7,0.0,0.0,33.0,10.6,18.1
2021-03-10,9.3,14.9,0.0,0.0,69.0,9.2,15.57
2021-03-11,6.9,9.6,21.4,0.35,93.0,16.2,2.7
2021-03-12,6.3,10.2,0.1,0.07,63.0,8.5,17.47
2021-03-13,8.7,15.9,0.0,0.0,52.0,7.0,17.97
2021-03-14,10.4,16.9,0.0,0.0,70.0,8.4,17.82
2021-03-15,12.4,19.1,1.3,0.0,39.0,14.0,14.96
2021-03-16,10.1,11.8,8.5,0.0,69.0,18.1,15.76
2021-03-17,7.9,9.4,7.8,0.0,64.0,14.7,10.95
2021-03-18,7.1,9.6,4.2,0.0,70.0,11.3,14.15
2021-03-19,7.0,9.2,12.0,0.0,77.0,9.0,8.76
2021-03-20,9.3,12.2,8.1,0.0,98.0,7.9,7.84
2021-03-21,9.2,10.7,12.8,0.0,99.0,8.4,5.0
2021-03-22,12.5,18.5,10.6,0.0,68.0,13.7,13.68
2021-03-23,6.6,10.6,23.8,1.47,100.0,14.5,2.68
2021-03-24,4.0,5.2,9.8,4.55,92.0,10.9,12.77
2021-03-25,3.1,4.9,5.8,2.94,89.0,9.3,10.84
2021-03-26,4.7,7.8,1.7,0.35,93.0,12.3,14.56
2021-03-27,7.9,13.1,0.0,0.0,40.0,7.0,16.99
2021-03-28,9.6,16.6,0.0,0.0,2.0,8.2,22.07
2021-03-29,9.0,13.4,0.4,0.0,36.0,10.7,15.77
2021-03-30,6.6,9.4,5.3,0.07,59.0,11.9,13.59
2021-03-31,8.1,10.1,0.4,0.07,94.0,19.4,8.92
2021-04-01,7.4,9.0,4.6,0.56,93.0,12.9,6.97
2021-04-02,10.1,15.7,0.0,0.0,50.0,9.8,20.28
2021-04-03,14.5,21.4,0.8,0.0,53.0,13.0,18.32
2021-04-04,15.0,18.7,0.5,0.0,70.0,14.3,14.18
2021-04-05,10.3,14.2,30.2,0.0,100.0,8.3,2.42
2021-04-06,16.1,22.9,2.3,0.0,57.0,9.0,19.42
2021-04-07,17.9,23.0,0.0,0.0,19.0,21.7,20.29
2021-04-08,8.0,13.0,7.9,0.14,88.0,10.5,4.42
2021-04-09,6.0,8.7,8.0,0.7,63.0,15.5,17.11
2021-04-10,7.0,10.7,0.9,0.0,20.0,16.8,20.86
2021-04-11,7.7,11.0,0.4,0.0,37.0,13.8,16.14
2021-04-12,10.2,14.2,0.0,0.0,46.0,8.5,18.26
2021-04-13,12.4,19.3,0.2,0.0,42.0,7.2,24.25
2021-04-14,16.5,21.8,1.6,0.0,55.0,19.2,21.66
2021-04-15,15.0,20.5,0.2,0.0,34.0,11.3,20.21
2021-04-16,13.0,15.2,2.8,0.0,97.0,7.3,7.82
2021-04-17,15.3,20.5,3.3,0.0,95.0,9.7,17.55
2021-04-18,16.2,19.3,2.8,0.0,99.0,6.3,16.0
2021-04-19,15.9,17.6,8.8,0.0,90.0,10.0,8.23
2021-04-20,13.5,16.8,4.2,0.0,33.0,16.2,20.2
2021-04-21,13.1,18.3,0.4,0.0,25.0,8.5,21.84
2021-04-22,13.8,19.9,0.0,0.0,7.0,8.7,24.87
2021-04-23,16.6,22.9,0.2,0.0,86.0,12.9,21.91
2021-04-24,15.4,17.1,1.3,0.0,100.0,10.1,10.1
2021-04-25,12.4,13.8,6.5,0.0,99.0,13.1,10.21
2021-04-26,11.9,15.7,0.0,0.0,71.0,9.4,10.79
2021-04-27,14.2,22.2,0.0,0.0,51.0,8.3,24.54
2021-04-28,18.5,24.8,0.0,0.0,88.0,5.6,21.06
2021-04-29,20.3,25.0,0.0,0.0,40.0,6.8,25.56
2021-04-30,21.4,27.8,0.0,0.0,29.0,9.9,25.41
2021-05-01,23.0,30.8,0.0,0.0,55.0,6.9,25.25
2021-05-02,25.5,32.3,0.2,0.0,71.0,12.0,20.28
2021-05-03,23.4,28.5,0.0,0.0,57.0,12.0,25.55
2021-05-04,20.1,24.1,1.2,0.0,76.0,14.0,22.47
2021-05-05,18.8,23.9,0.0,0.0,43.0,9.3,23.42
2021-05-06,18.8,23.5,3.4,0.0,46.0,7.7,17.77
2021-05-07,20.8,27.7,0.0,0.0,34.0,8.1,24.97
2021-05-08,19.5,23.2,0.5,0.0,79.0,13.7,18.57
2021-05-09,15.8,19.7,0.0,0.0,30.0,18.7,25.19
2021-05-10,14.2,20.7,0.0,0.0,0.0,15.9,28.17
2021-05-11,14.5,21.7,0.0,0.0,1.0,14.2,28.05
2021-05-12,16.1,23.0,0.0,0.0,13.0,8.0,28.06
2021-05-13,19.5,26.4,0.0,0.0,10.0,9.3,27.52
2021-05-14,21.1,27.2,0.0,0.0,4.0,14.1,25.75
2021-05-15,20.0,25.9,0.1,0.0,54.0,11.0,24.34
2021-05-16,18.5,21.7,6.9,0.0,62.0,9.7,21.35
2021-05-17,19.4,25.1,0.0,0.0,27.0,12.3,22.47
2021-05-18,20.3,26.0,2.9,0.0,50.0,13.8,22.15
2021-05-19,20.5,28.2,0.0,0.0,13.0,6.9,28.18
2021-05-20,22.0,28.9,0.0,0.0,19.0,18.6,27.98
2021-05-21,16.4,20.2,26.3,0.0,55.0,9.7,15.12
